url,title,recomendacao1,recomendacao2,recomendacao3,recomendacao4,recomendacao5,recomendacao6,recomendacao7,recomendacao8,recomendacao9,recomendacao10
http://gshow.globo.com/tudo-mais/pop/noticia/matheus-nachtergaele-sobre-o-auto-da-compadecida-2-nao-sei-o-tamanho-da-emocao-que-estou-sentindo.ghtml,Matheus Nachtergaele sobre ‘O Auto da Compadecida 2’: ‘Não sei o tamanho da emoção que estou sentindo’,Dublador de Mario se aposenta de personagem após mais de 30 anos,Lingerie no dia a dia: aprenda a montar cinco looks com peças do seu guarda-roupa íntimo,Isis Valverde brilha com calça de R$10 mil em premiére de 'Ângela': veja detalhes do look,Ronda de Looks: veja as produções que as famosas usaram durante os eventos da semana,"Hariany confirma romance com filho de Leonardo: 'Estamos ficando, nos curtindo, está leve'",Léa Garcia estava feliz com o reconhecimento e falou sobre viver por 'mais 90 anos' em última entrevista,Larissa Manoela ganhou 2 milhões de seguidores após polêmica com os pais,Post de anúncio de Neymar no Ah-Hilal ultrapassa as 2 milhões de curtidas em 1 hora ,Jornal Nacional e Fantástico são indicados ao Emmy Internacional de Jornalismo 2023,Veja atores que são irmãos na vida real e também na ficção
http://gshow.globo.com/tudo-mais/tv-e-famosos/noticia/mister-m-reencontra-cid-moreira-e-aparece-em-foto-ao-lado-do-apresentador.ghtml,Mister M reencontra Cid Moreira e aparece em foto ao lado do apresentador,Larissa Manoela tem dia de malhação com o noivo André Luiz Frambach,"Filho de Murilo Benício e Alessandra Negrini, Antonio Benício anima seguidores com foto sem camisa",Anitta comenta affair com Simone Susinna: ‘Pra sempre é muito forte’ ,Gil do Vigor tem carro enguiçado ao fazer confusão na hora de abastecer; veja vídeo!,"Nasce filha de Bruno, do KLB, em São Paulo",Família de Neymar celebra anúncio do jogador no Al-Hilal: 'Estamos juntos' ,Léa Garcia estava feliz com o reconhecimento e falou sobre viver por 'mais 90 anos' em última entrevista,Felipe Neto sai em defesa de Luísa Sonza após críticas sobre nova música,"Segundo filho de Rihanna e A$AP Rocky é menino e nasceu no início do mês, diz site","Hariany confirma romance com filho de Leonardo: 'Estamos ficando, nos curtindo, está leve'"
http://gshow.globo.com/tudo-mais/tv-e-famosos/noticia/maira-cardi-zilu-camargo-e-mais-veja-famosos-que-viraram-coach.ghtml,"Maíra Cardi, Zilu Camargo e mais: veja famosos que viraram coach",Maíra Cardi x Daniel Cady: entenda a troca de farpas entre os dois,Maíra Cardi X Belle Silva: entenda a treta sobre Thiago Silva ter feito (ou não) programa de emagrecimento,Maíra Cardi reafirma que Thiago Silva foi seu cliente e mostra áudio como prova,Maira Cardi ameaça expor 'a verdade' sobre história com mulher de Thiago Silva: 'Não me desafie',Larissa Manoela tem dia de malhação com o noivo André Luiz Frambach,"Filho de Murilo Benício e Alessandra Negrini, Antonio Benício anima seguidores com foto sem camisa","Hariany confirma romance com filho de Leonardo: 'Estamos ficando, nos curtindo, está leve'",Anitta comenta affair com Simone Susinna: ‘Pra sempre é muito forte’ ,Família de Neymar celebra anúncio do jogador no Al-Hilal: 'Estamos juntos' ,Gil do Vigor tem carro enguiçado ao fazer confusão na hora de abastecer; veja vídeo!
http://gshow.globo.com/tudo-mais/tv-e-famosos/noticia/deborah-secco-se-diverte-com-revelacao-intima-sobre-hugo-moura-exposto-em-rede-nacional.ghtml,Deborah Secco se diverte com revelação íntima sobre Hugo Moura: 'Exposto em rede nacional',Deborah Secco revela detalhe íntimo de Hugo Moura no ‘Sobre Nós Dois’: 'Incrível',Fãs lotam rede social de Hugo Moura após comentário de Deborah Secco: 'O Brasil ficou curioso',Sabrina Sato e Marcelo Adnet destacam parceria em Sobre Nós Dois: 'Delicioso de fazer',Sheron Menezzes enaltece relacionamento de 12 anos com marido: 'Ele me completa',Ronda de Looks: veja as produções que as famosas usaram durante os eventos da semana,Globoplay lança 3ª coleção de NFTs do Xuxaverso com venda de 10 figurinhas inéditas,Lingerie no dia a dia: aprenda a montar cinco looks com peças do seu guarda-roupa íntimo,Isis Valverde brilha com calça de R$10 mil em premiére de 'Ângela': veja detalhes do look,Maíra Cardi X Belle Silva: entenda a treta sobre Thiago Silva ter feito (ou não) programa de emagrecimento,Elenco de Terra e Paixão curte noite de samba ao lado de Viviane Araújo
http://gshow.globo.com/tudo-mais/viralizou/noticia/post-de-anuncio-de-neymar-no-ah-hilal-ultrapassa-as-2-milhoes-de-curtidas-em-1-hora.ghtml,Post de anúncio de Neymar no Ah-Hilal ultrapassa as 2 milhões de curtidas em 1 hora ,Larissa Manoela ganhou 2 milhões de seguidores após polêmica com os pais,Anitta repreende fã que estaria cobrando dinheiro do público na hora da foto; veja vídeo,Influenciadora Camila Loures se defende de críticas após vídeo com 7 seguranças em shopping,Família de Neymar celebra anúncio do jogador no Al-Hilal: 'Estamos juntos' ,"Filho de Neymar, Davi Lucca impressiona com inglês fluente durante entrevista",Bruna Biancardi deseja sorte a Neymar em apresentação do jogador no Al-Hilal,Léa Garcia estava feliz com o reconhecimento e falou sobre viver por 'mais 90 anos' em última entrevista,"Campo não só de morangos: veja artistas que, como Luísa Sonza, usaram frutas em seus hits",Larissa Manoela tem dia de malhação com o noivo André Luiz Frambach,"Filho de Murilo Benício e Alessandra Negrini, Antonio Benício anima seguidores com foto sem camisa"
http://gshow.globo.com/novelas/fuzue/vem-por-ai/noticia/fuzue-luna-e-surpreendida-por-preciosa-com-uma-faca-no-meio-da-mata.ghtml,Fuzuê: Luna é surpreendida por Preciosa com uma faca no meio da mata,Fuzuê: Luna salva a vida do filho de Preciosa,"Fuzuê: Preciosa ameaça com faca, é atacada por gansos e desmaia ",Resumo de Fuzuê: veja os capítulos de 28 de agosto a 2 de setembro,Fuzuê: Luna descobre pista importante sobre o passado de sua mãe em Paraty,Fuzuê: memes sobre a trama ganham redes sociais na primeira semana,gshow em Terra e Paixão: Graça e Jonatas serão flagrados se pegando,Terra e Paixão: Luigi e Anely encontram tesouro em barras de ouro,Irene vibra com notícia de morte de Agatha em Terra e Paixão,Diogo Almeida comenta casamento de Orlando e Gilda em Amor Perfeito e derrocada da vilã: 'Esta roda vai girar',Amor Perfeito: Orlando descobre pista crucial sobre Leonel Rubião
http://gshow.globo.com/moda-e-beleza/noticia/lingerie-no-dia-a-dia-aprenda-a-montar-cinco-looks-com-pecas-do-seu-guarda-roupa-intimo.ghtml,Lingerie no dia a dia: aprenda a montar cinco looks com peças do seu guarda-roupa íntimo,Ronda de Looks: veja as produções que as famosas usaram durante os eventos da semana,Isis Valverde brilha com calça de R$10 mil em premiére de 'Ângela': veja detalhes do look,Matheus Nachtergaele sobre ‘O Auto da Compadecida 2’: ‘Não sei o tamanho da emoção que estou sentindo’,Dublador de Mario se aposenta de personagem após mais de 30 anos,Mileide Mihaile mostra look para show de Beyoncé em Miami e realiza sonho como fã,Deborah Secco revela detalhe íntimo de Hugo Moura no ‘Sobre Nós Dois’: 'Incrível',Sabrina Sato e Marcelo Adnet destacam parceria em Sobre Nós Dois: 'Delicioso de fazer',Sheron Menezzes enaltece relacionamento de 12 anos com marido: 'Ele me completa',Deborah Secco se diverte com revelação íntima sobre Hugo Moura: 'Exposto em rede nacional',Claudia Ohana faz book com roupa estilosa e seguidores elogiam: 'Deusa suprema'
http://gshow.globo.com/moda-e-beleza/noticia/isis-valverde-brilha-com-calca-de-r10-mil-em-premiere-de-angela-veja-detalhes-do-look.ghtml,Isis Valverde brilha com calça de R$10 mil em premiére de 'Ângela': veja detalhes do look,Ronda de Looks: veja as produções que as famosas usaram durante os eventos da semana,Lingerie no dia a dia: aprenda a montar cinco looks com peças do seu guarda-roupa íntimo,Matheus Nachtergaele sobre ‘O Auto da Compadecida 2’: ‘Não sei o tamanho da emoção que estou sentindo’,"Pedro Novaes, filho de Marcello Novaes, impressiona com braços à mostra em look",Dublador de Mario se aposenta de personagem após mais de 30 anos,Laura Cardoso recebe abraço apertado de Ingrid Guimarães no Festival de Gramado ,Deborah Secco revela detalhe íntimo de Hugo Moura no ‘Sobre Nós Dois’: 'Incrível',Deborah Secco se diverte com revelação íntima sobre Hugo Moura: 'Exposto em rede nacional',Globoplay lança 3ª coleção de NFTs do Xuxaverso com venda de 10 figurinhas inéditas,Mileide Mihaile mostra look para show de Beyoncé em Miami e realiza sonho como fã
http://gshow.globo.com/tudo-mais/tv-e-famosos/noticia/felipe-neto-sai-em-defesa-de-luisa-sonza-apos-criticas-sobre-nova-musica.ghtml,Felipe Neto sai em defesa de Luísa Sonza após críticas sobre nova música,Larissa Manoela tem dia de malhação com o noivo André Luiz Frambach,Gil do Vigor tem carro enguiçado ao fazer confusão na hora de abastecer; veja vídeo!,Conheça carioca de 21 anos que se tornou a primeira estudante estrangeira na Força Aérea dos EUA,"Nasce filha de Bruno, do KLB, em São Paulo",Família de Neymar celebra anúncio do jogador no Al-Hilal: 'Estamos juntos' ,"Filho de Murilo Benício e Alessandra Negrini, Antonio Benício anima seguidores com foto sem camisa","Hariany confirma romance com filho de Leonardo: 'Estamos ficando, nos curtindo, está leve'","Sobrinha de Preta Gil, Flor Gil posta declaração após cirurgia da cantora: 'Sua força me inspira'",Léa Garcia estava feliz com o reconhecimento e falou sobre viver por 'mais 90 anos' em última entrevista,Lexa pega carona no jatinho de Anitta e ganha declaração da cantora: 'Te amo'
http://gshow.globo.com/realities/no-limite/2023/noticia/em-entrevista-exclusiva-eliminada-por-voto-aberto-fala-sobre-traicao-no-no-limite.ghtml,"Em entrevista exclusiva, eliminada por voto aberto fala sobre traição no No Limite",Desespero em desempate com eliminação dupla marcam o penúltimo episódio do No Limite 2023,"Carol Nakamura perde semifinal, deixa o No Limite Amazônia e se emociona: ‘Frustrante’","Última famosa a deixar o No Limite, Carol Nakamura conta que foi julgada: ‘Tentaram dizer que não preciso’","Paratleta campeão do No Limite 2023, Dedé revela o que fará com o prêmio e agradece Fernando Fernandes: 'Ídolo'","Pela segunda vez, No Limite tem campeão que veio da repescagem; relembre","Única famosa na Semifinal, Carol Nakamura chama a atenção de internautas em prova","Após No Limite, Paulinho Vilhena revela vontade de retomar seriado de Sandy e Junior: 'A gente já escreveu algumas coisas'",Mãe de Larissa Manoela responde sobre transferência de milhões da conta da filha e xingamento em mensagem,"Maíra Cardi, Zilu Camargo e mais: veja famosos que viraram coach","Mãe de Larissa Manoela diz que filha podia comprar o que quisesse: ‘Em qualquer valor, inclusive carro’"
http://gshow.globo.com/novelas/amor-perfeito/noticia/orlando-almeida-comenta-casamento-de-orlando-e-gilda-em-amor-perfeito-e-derrocada-da-vila-esta-roda-vai-girar.ghtml,Diogo Almeida comenta casamento de Orlando e Gilda em Amor Perfeito e derrocada da vilã: 'Esta roda vai girar',Amor Perfeito: Orlando descobre pista crucial sobre Leonel Rubião,gshow em Terra e Paixão: Graça e Jonatas serão flagrados se pegando,Amor Perfeito: Jesus resgata Frei João da morte; entenda como será a cena,Fuzuê: memes sobre a trama ganham redes sociais na primeira semana,Irene vibra com notícia de morte de Agatha em Terra e Paixão,Terra e Paixão: Luigi e Anely encontram tesouro em barras de ouro,Terra e Paixão: Luigi e Anely são presos,"Fuzuê: Preciosa ameaça com faca, é atacada por gansos e desmaia ",Amor Perfeito: Julio encontra personagem que será peça-chave em virada da novela ,Terra e Paixão: Agatha corre risco de morte em vingança de Irene; veja fotos exclusivas
http://gshow.globo.com/tudo-mais/tv-e-famosos/noticia/fas-lotam-rede-social-de-hugo-moura-apos-comentario-de-deborah-secco-o-brasil-ficou-curioso.ghtml,Fãs lotam rede social de Hugo Moura após comentário de Deborah Secco: 'O Brasil ficou curioso',Deborah Secco se diverte com revelação íntima sobre Hugo Moura: 'Exposto em rede nacional',Deborah Secco revela detalhe íntimo de Hugo Moura no ‘Sobre Nós Dois’: 'Incrível',Sheron Menezzes enaltece relacionamento de 12 anos com marido: 'Ele me completa',Sabrina Sato e Marcelo Adnet destacam parceria em Sobre Nós Dois: 'Delicioso de fazer',"Maíra Cardi, Zilu Camargo e mais: veja famosos que viraram coach",Anitta repreende fã que estaria cobrando dinheiro do público na hora da foto; veja vídeo,Ronda de Looks: veja as produções que as famosas usaram durante os eventos da semana,Elenco de Terra e Paixão curte noite de samba ao lado de Viviane Araújo,Larissa Manoela ganhou 2 milhões de seguidores após polêmica com os pais,Dia dos Solteiros: veja 17 famosos cobiçados que não namoram
http://gshow.globo.com/tudo-mais/tv-e-famosos/noticia/de-kim-kardashian-a-paris-hilton-veja-famosos-que-tiveram-filhos-por-meio-de-barriga-de-aluguel.ghtml,"De Kim Kardashian a Paris Hilton, veja famosos que tiveram filhos por meio de barriga de aluguel",Larissa Manoela tem dia de malhação com o noivo André Luiz Frambach,"Filho de Murilo Benício e Alessandra Negrini, Antonio Benício anima seguidores com foto sem camisa","Segundo filho de Rihanna e A$AP Rocky é menino e nasceu no início do mês, diz site",Família de Neymar celebra anúncio do jogador no Al-Hilal: 'Estamos juntos' ,"Nasce filha de Bruno, do KLB, em São Paulo",Gil do Vigor tem carro enguiçado ao fazer confusão na hora de abastecer; veja vídeo!,"Hariany confirma romance com filho de Leonardo: 'Estamos ficando, nos curtindo, está leve'",Anitta comenta affair com Simone Susinna: ‘Pra sempre é muito forte’ ,"Sobrinha de Preta Gil, Flor Gil posta declaração após cirurgia da cantora: 'Sua força me inspira'",Felipe Neto sai em defesa de Luísa Sonza após críticas sobre nova música
http://gshow.globo.com/tudo-mais/tv-e-famosos/noticia/preta-gil-tem-estado-de-saude-atualizado.ghtml,Flora Gil atualiza estado de saúde de Preta Gil,"Preta Gil se recupera bem de cirurgia de retirada de câncer, diz equipe médica: 'Acordada, em bom estado geral'",Preta Gil retira tumor cancerígeno em cirurgia e familiares aguardam retorno para o quarto,"Preta Gil já está em pé fazendo fisioterapia, diz Gominho","Sobrinha de Preta Gil, Flor Gil posta declaração após cirurgia da cantora: 'Sua força me inspira'",Gil do Vigor tem carro enguiçado ao fazer confusão na hora de abastecer; veja vídeo!,"Nasce filha de Bruno, do KLB, em São Paulo",Anitta comenta affair com Simone Susinna: ‘Pra sempre é muito forte’ ,Família de Neymar celebra anúncio do jogador no Al-Hilal: 'Estamos juntos' ,Larissa Manoela tem dia de malhação com o noivo André Luiz Frambach,"Zagallo apresenta melhora clínica em hospital, diz boletim médico"
http://gshow.globo.com/novelas/fuzue/vem-por-ai/noticia/fuzue-preciosa-ameaca-com-faca-e-atacada-por-gansos-e-desmaia.ghtml,"Fuzuê: Preciosa ameaça com faca, é atacada por gansos e desmaia ",Fuzuê: Luna é surpreendida por Preciosa com uma faca no meio da mata,Fuzuê: Luna salva a vida do filho de Preciosa,Fuzuê: memes sobre a trama ganham redes sociais na primeira semana,Resumo de Fuzuê: veja os capítulos de 28 de agosto a 2 de setembro,gshow em Terra e Paixão: Graça e Jonatas serão flagrados se pegando,Fuzuê: Luna descobre pista importante sobre o passado de sua mãe em Paraty,Irene vibra com notícia de morte de Agatha em Terra e Paixão,Terra e Paixão: Luigi e Anely encontram tesouro em barras de ouro,Diogo Almeida comenta casamento de Orlando e Gilda em Amor Perfeito e derrocada da vilã: 'Esta roda vai girar',Amor Perfeito: Orlando descobre pista crucial sobre Leonel Rubião
http://gshow.globo.com/novelas/terra-e-paixao/vem-por-ai/noticia/terra-e-paixao-luigi-e-anely-sao-presos.ghtml,Terra e Paixão: Luigi e Anely são presos,Terra e Paixão: Luigi e Anely encontram tesouro em barras de ouro,gshow em Terra e Paixão: Graça e Jonatas serão flagrados se pegando,Irene vibra com notícia de morte de Agatha em Terra e Paixão,Terra e Paixão: Angelina apanha de Irene por causa de Agatha,Fuzuê: memes sobre a trama ganham redes sociais na primeira semana,Terra e Paixão: Agatha corre risco de morte em vingança de Irene; veja fotos exclusivas,Diogo Almeida comenta casamento de Orlando e Gilda em Amor Perfeito e derrocada da vilã: 'Esta roda vai girar',Amor Perfeito: Orlando descobre pista crucial sobre Leonel Rubião,Terra e Paixão: Debora Ozório detalha estudo sobre abuso sexual para viver drama de Petra,Terra e Paixão: Agatha revela por que forjou a própria morte
http://gshow.globo.com/tudo-mais/tv-e-famosos/noticia/aline-wirley-faz-topless-no-quintal-de-casa.ghtml,Aline Wirley faz topless no quintal de casa: 'Amo esse solzinho da manhã',"Filho de Murilo Benício e Alessandra Negrini, Antonio Benício anima seguidores com foto sem camisa","Maíra Cardi, Zilu Camargo e mais: veja famosos que viraram coach","De Kim Kardashian a Paris Hilton, veja famosos que tiveram filhos por meio de barriga de aluguel","Sobrinha de Preta Gil, Flor Gil posta declaração após cirurgia da cantora: 'Sua força me inspira'",Público compara filha com personagem de Gabriela Duarte em foto publicada pela atriz,Alice Wegmann fala sobre abuso sofrido: 'As feridas tão muito abertas ainda',Bruna Biancardi deseja sorte a Neymar em apresentação do jogador no Al-Hilal,Zé Vaqueiro confirma retorno aos palcos e pede orações para o filho internado,"Preta Gil já está em pé fazendo fisioterapia, diz Gominho","Em meio à polêmica sobre pais que cuidam da carreira de filhos famosos, Sandy diz que Xororó sempre a incluiu em decisões"
http://gshow.globo.com/tudo-mais/tv-e-famosos/noticia/bruce-springsteen-adia-datas-da-turne-por-conta-de-doenca-nao-revelada.ghtml,Bruce Springsteen adia datas da turnê por conta de doença não revelada,"Nasce filha de Bruno, do KLB, em São Paulo",Larissa Manoela tem dia de malhação com o noivo André Luiz Frambach,Gil do Vigor tem carro enguiçado ao fazer confusão na hora de abastecer; veja vídeo!,Felipe Neto sai em defesa de Luísa Sonza após críticas sobre nova música,Família de Neymar celebra anúncio do jogador no Al-Hilal: 'Estamos juntos' ,"Filho de Murilo Benício e Alessandra Negrini, Antonio Benício anima seguidores com foto sem camisa","Hariany confirma romance com filho de Leonardo: 'Estamos ficando, nos curtindo, está leve'",Zé Vaqueiro confirma retorno aos palcos e pede orações para o filho internado,Anitta comenta affair com Simone Susinna: ‘Pra sempre é muito forte’ ,"Sobrinha de Preta Gil, Flor Gil posta declaração após cirurgia da cantora: 'Sua força me inspira'"
http://gshow.globo.com/tudo-mais/viralizou/noticia/influenciadora-se-defender-apos-ser-vista-com-sete-segurancas-fora-de-contexto.ghtml,Influenciadora Camila Loures se defende de críticas após vídeo com 7 seguranças em shopping,Anitta repreende fã que estaria cobrando dinheiro do público na hora da foto; veja vídeo,Post de anúncio de Neymar no Ah-Hilal ultrapassa as 2 milhões de curtidas em 1 hora ,Larissa Manoela ganhou 2 milhões de seguidores após polêmica com os pais,"Campo não só de morangos: veja artistas que, como Luísa Sonza, usaram frutas em seus hits",Felipe Neto sai em defesa de Luísa Sonza após críticas sobre nova música,Fuzuê: memes sobre a trama ganham redes sociais na primeira semana,"Sobrinha de Preta Gil, Flor Gil posta declaração após cirurgia da cantora: 'Sua força me inspira'","Filho de Neymar, Davi Lucca impressiona com inglês fluente durante entrevista","Mãe de Larissa Manoela, Silvana Taques diz em entrevista: 'Nunca quisemos ficar com nada dela'",Anitta comenta affair com Simone Susinna: ‘Pra sempre é muito forte’ 
http://gshow.globo.com/tudo-mais/tv-e-famosos/noticia/familia-de-neymar-celebra-anuncio-do-jogador-no-al-hilal-estamos-juntos.ghtml,Família de Neymar celebra anúncio do jogador no Al-Hilal: 'Estamos juntos' ,"Filho de Neymar, Davi Lucca impressiona com inglês fluente durante entrevista",Bruna Biancardi deseja sorte a Neymar em apresentação do jogador no Al-Hilal,Larissa Manoela tem dia de malhação com o noivo André Luiz Frambach,Gil do Vigor tem carro enguiçado ao fazer confusão na hora de abastecer; veja vídeo!,"Nasce filha de Bruno, do KLB, em São Paulo",Felipe Neto sai em defesa de Luísa Sonza após críticas sobre nova música,"Filho de Murilo Benício e Alessandra Negrini, Antonio Benício anima seguidores com foto sem camisa",Léa Garcia estava feliz com o reconhecimento e falou sobre viver por 'mais 90 anos' em última entrevista,Post de anúncio de Neymar no Ah-Hilal ultrapassa as 2 milhões de curtidas em 1 hora ,"Hariany confirma romance com filho de Leonardo: 'Estamos ficando, nos curtindo, está leve'"
http://gshow.globo.com/tudo-mais/tv-e-famosos/noticia/leo-santana-usa-jaqueta-grifada-de-mais-de-r-27-mil-para-show-em-portugal.ghtml,Léo Santana usa jaqueta grifada de mais de R$ 27 mil para show em Portugal,Mileide Mihaile mostra look para show de Beyoncé em Miami e realiza sonho como fã,Isis Valverde brilha com calça de R$10 mil em premiére de 'Ângela': veja detalhes do look,Lingerie no dia a dia: aprenda a montar cinco looks com peças do seu guarda-roupa íntimo,"Maíra Cardi, Zilu Camargo e mais: veja famosos que viraram coach",Bruce Springsteen adia datas da turnê por conta de doença não revelada,Público compara filha com personagem de Gabriela Duarte em foto publicada pela atriz,Aline Wirley faz topless no quintal de casa: 'Amo esse solzinho da manhã',"Hariany confirma romance com filho de Leonardo: 'Estamos ficando, nos curtindo, está leve'",Larissa Manoela ganhou 2 milhões de seguidores após polêmica com os pais,Zé Vaqueiro confirma retorno aos palcos e pede orações para o filho internado
http://gshow.globo.com/tudo-mais/tv-e-famosos/noticia/jojo-todynho-explica-decisao-de-fazer-bariatrica-e-diz-eu-nunca-romantizei-a-obesidade.ghtml,Jojo Todynho explica decisão de fazer bariátrica e afirma: 'Eu nunca romantizei a obesidade',"Sobrinha de Preta Gil, Flor Gil posta declaração após cirurgia da cantora: 'Sua força me inspira'",Larissa Manoela tem dia de malhação com o noivo André Luiz Frambach,Mister M reencontra Cid Moreira e aparece em foto ao lado do apresentador,"Preta Gil já está em pé fazendo fisioterapia, diz Gominho","Preta Gil se recupera bem de cirurgia de retirada de câncer, diz equipe médica: 'Acordada, em bom estado geral'",Anitta comenta affair com Simone Susinna: ‘Pra sempre é muito forte’ ,Gil do Vigor tem carro enguiçado ao fazer confusão na hora de abastecer; veja vídeo!,Léa Garcia estava feliz com o reconhecimento e falou sobre viver por 'mais 90 anos' em última entrevista,"Filho de Murilo Benício e Alessandra Negrini, Antonio Benício anima seguidores com foto sem camisa",Família de Neymar celebra anúncio do jogador no Al-Hilal: 'Estamos juntos' 
http://gshow.globo.com/tudo-mais/tv-e-famosos/noticia/lexa-pega-carona-no-jatinho-de-anitta.ghtml,Lexa pega carona no jatinho de Anitta e ganha declaração da cantora: 'Te amo',Gil do Vigor tem carro enguiçado ao fazer confusão na hora de abastecer; veja vídeo!,Larissa Manoela tem dia de malhação com o noivo André Luiz Frambach,Anitta comenta affair com Simone Susinna: ‘Pra sempre é muito forte’ ,"Nasce filha de Bruno, do KLB, em São Paulo",Felipe Neto sai em defesa de Luísa Sonza após críticas sobre nova música,Família de Neymar celebra anúncio do jogador no Al-Hilal: 'Estamos juntos' ,Pipoca da Ivete volta em 2ª temporada com novos quadros e convidados,"Filho de Murilo Benício e Alessandra Negrini, Antonio Benício anima seguidores com foto sem camisa","Hariany confirma romance com filho de Leonardo: 'Estamos ficando, nos curtindo, está leve'","Sobrinha de Preta Gil, Flor Gil posta declaração após cirurgia da cantora: 'Sua força me inspira'"
http://gshow.globo.com/moda-e-beleza/noticia/ronda-de-looks-veja-as-producoes-que-as-famosas-usaram-durante-os-eventos-da-semana.ghtml,Ronda de Looks: veja as produções que as famosas usaram durante os eventos da semana,Lingerie no dia a dia: aprenda a montar cinco looks com peças do seu guarda-roupa íntimo,Isis Valverde brilha com calça de R$10 mil em premiére de 'Ângela': veja detalhes do look,"Pedro Novaes, filho de Marcello Novaes, impressiona com braços à mostra em look",Matheus Nachtergaele sobre ‘O Auto da Compadecida 2’: ‘Não sei o tamanho da emoção que estou sentindo’,Sabrina Sato e Marcelo Adnet destacam parceria em Sobre Nós Dois: 'Delicioso de fazer',Dublador de Mario se aposenta de personagem após mais de 30 anos,Deborah Secco revela detalhe íntimo de Hugo Moura no ‘Sobre Nós Dois’: 'Incrível',Deborah Secco se diverte com revelação íntima sobre Hugo Moura: 'Exposto em rede nacional',Cezar Black troca beijos morena em festival de música em São Paulo,Sheron Menezzes enaltece relacionamento de 12 anos com marido: 'Ele me completa'
http://gshow.globo.com/tudo-mais/tv-e-famosos/noticia/ze-vaqueiro-confirma-retorno-aos-palcos-e-pede-oracoes-para-o-filho-internado.ghtml,Zé Vaqueiro confirma retorno aos palcos e pede orações para o filho internado,Gil do Vigor tem carro enguiçado ao fazer confusão na hora de abastecer; veja vídeo!,Larissa Manoela tem dia de malhação com o noivo André Luiz Frambach,"Nasce filha de Bruno, do KLB, em São Paulo","Hariany confirma romance com filho de Leonardo: 'Estamos ficando, nos curtindo, está leve'","Zagallo apresenta melhora clínica em hospital, diz boletim médico",Família de Neymar celebra anúncio do jogador no Al-Hilal: 'Estamos juntos' ,"Filho de Murilo Benício e Alessandra Negrini, Antonio Benício anima seguidores com foto sem camisa","Sobrinha de Preta Gil, Flor Gil posta declaração após cirurgia da cantora: 'Sua força me inspira'",Felipe Neto sai em defesa de Luísa Sonza após críticas sobre nova música,Léa Garcia estava feliz com o reconhecimento e falou sobre viver por 'mais 90 anos' em última entrevista
http://gshow.globo.com/tudo-mais/tv-e-famosos/noticia/belle-silva-se-pronuncia-sobre-rumores-de-thiago-participar-em-programa-de-emagrecimento.ghtml,Maíra Cardi X Belle Silva: entenda a treta sobre Thiago Silva ter feito (ou não) programa de emagrecimento,Maira Cardi ameaça expor 'a verdade' sobre história com mulher de Thiago Silva: 'Não me desafie',Maíra Cardi reafirma que Thiago Silva foi seu cliente e mostra áudio como prova,Maíra Cardi x Daniel Cady: entenda a troca de farpas entre os dois,"Maíra Cardi, Zilu Camargo e mais: veja famosos que viraram coach",Laura Cardoso recebe abraço apertado de Ingrid Guimarães no Festival de Gramado ,Sabrina Sato e Marcelo Adnet destacam parceria em Sobre Nós Dois: 'Delicioso de fazer',Pipoca da Ivete volta em 2ª temporada com novos quadros e convidados,Claudia Ohana faz book com roupa estilosa e seguidores elogiam: 'Deusa suprema',Mãe de Larissa Manoela responde sobre transferência de milhões da conta da filha e xingamento em mensagem,"Mãe de Larissa Manoela, Silvana Taques diz em entrevista: 'Nunca quisemos ficar com nada dela'"
http://gshow.globo.com/tudo-mais/tv-e-famosos/noticia/preta-gil-passa-bem-apos-cirurgia-para-retirada-do-cancer-no-intestino.ghtml,Preta Gil retira tumor cancerígeno em cirurgia e familiares aguardam retorno para o quarto,Flora Gil atualiza estado de saúde de Preta Gil,"Preta Gil se recupera bem de cirurgia de retirada de câncer, diz equipe médica: 'Acordada, em bom estado geral'","Preta Gil já está em pé fazendo fisioterapia, diz Gominho","Sobrinha de Preta Gil, Flor Gil posta declaração após cirurgia da cantora: 'Sua força me inspira'",Gil do Vigor tem carro enguiçado ao fazer confusão na hora de abastecer; veja vídeo!,Anitta comenta affair com Simone Susinna: ‘Pra sempre é muito forte’ ,"Filho de Murilo Benício e Alessandra Negrini, Antonio Benício anima seguidores com foto sem camisa",Larissa Manoela tem dia de malhação com o noivo André Luiz Frambach,Luccas Neto surpreende fã em tratamento contra o câncer: 'Acredite nos seus sonhos',"Nasce filha de Bruno, do KLB, em São Paulo"
http://gshow.globo.com/novelas/mundo-de-novela/noticia/forca-de-um-desejo-figurino-inspirado-em-imperatriz-e-personagem-revisitada-confira-outras-curiosidades.ghtml,Força de um Desejo: figurino inspirado em imperatriz e personagem revisitada; confira outras curiosidades,Fuzuê: memes sobre a trama ganham redes sociais na primeira semana,gshow em Terra e Paixão: Graça e Jonatas serão flagrados se pegando,Irene vibra com notícia de morte de Agatha em Terra e Paixão,Terra e Paixão: Luigi e Anely encontram tesouro em barras de ouro,Diogo Almeida comenta casamento de Orlando e Gilda em Amor Perfeito e derrocada da vilã: 'Esta roda vai girar',Amor Perfeito: Orlando descobre pista crucial sobre Leonel Rubião,Amor Perfeito: Jesus resgata Frei João da morte; entenda como será a cena,Terra e Paixão: Luigi e Anely são presos,Fuzuê: Luna é surpreendida por Preciosa com uma faca no meio da mata,Terra e Paixão: Debora Ozório detalha estudo sobre abuso sexual para viver drama de Petra
